Time (seconds),Temp,Humid,Light
2154.71,23.28,32,0
2161.17,23.28,33,0
2167.64,23.27,32,0
2174.09,23.27,32,0
2180.55,23.27,33,0
2187.01,23.26,33,0
2193.47,23.25,33,0
2199.93,23.25,33,0
2206.39,23.25,33,0
2212.85,23.24,33,0
2219.31,23.24,33,0
2225.77,23.23,33,0
2232.23,23.23,32,0
2238.69,23.24,32,0
2245.15,23.23,33,0
2251.61,23.24,33,0
2258.07,23.23,33,0
2264.53,23.23,33,0
2270.99,23.22,33,0
2277.45,23.22,33,0
2283.91,23.21,33,0
2290.37,23.22,33,0
2296.83,23.21,33,0
2303.29,23.21,33,0
2309.75,23.21,32,0
2316.21,23.21,33,0
2322.67,23.21,33,0
2329.13,23.21,33,0
2335.59,23.21,33,0
2342.05,23.2,33,0
2348.51,23.2,33,0
2354.97,23.2,33,0
2361.43,23.2,33,0
2367.89,23.2,33,0
2374.35,23.2,33,0
2380.81,23.2,32,0
2387.27,23.2,32,0
2393.73,23.18,33,0
2400.19,23.19,33,0
2406.65,23.19,33,0
2413.11,23.19,33,0
2419.57,23.19,33,0
2426.03,23.18,33,0
2432.49,23.18,33,0
2438.95,23.18,33,0
2445.40,23.18,33,0
2451.86,23.17,32,0
2458.32,23.16,32,0
2464.78,23.16,33,0
2471.24,23.17,33,0
2477.70,23.17,33,0
2484.16,23.17,33,0
2490.62,23.17,32,0
2497.07,23.16,32,0
2503.54,23.16,33,0
2509.99,23.15,33,0
2516.45,23.15,33,0
2522.91,23.16,33,0
2529.37,23.15,33,0
2535.83,23.15,32,0
2542.29,23.14,32,0
2548.74,23.14,33,0
2555.20,23.14,33,0
2561.66,23.14,33,0
2568.12,23.14,33,0
2574.58,23.14,33,0
2581.04,23.14,33,0
2587.50,23.13,34,0
2593.96,23.14,33,0
2600.41,23.13,33,0
2606.87,23.13,33,0
2613.33,23.14,33,0
2619.79,23.14,33,0
2626.25,23.13,33,0
2632.71,23.14,33,0
2639.17,23.13,33,0
2645.63,23.13,32,0
2652.09,23.12,33,0
2658.54,23.12,33,0
2665.00,23.13,33,0
2671.47,23.12,33,0
2677.92,23.12,33,0
2684.38,23.12,33,0
2690.84,23.12,32,0
2697.30,23.12,32,0
2703.75,23.12,33,0
2710.21,23.11,33,0
2716.67,23.11,33,0
2723.25,23.11,33,0
2729.71,23.11,33,0
2736.17,23.1,33,0
2742.62,23.1,33,0
2749.08,23.1,33,0
2755.54,23.09,33,0
2762.00,23.1,33,0
2768.46,23.08,33,0
2774.91,23.08,33,0
2781.37,23.09,33,0
2787.83,23.09,33,0
2794.29,23.09,33,0
2800.74,23.09,33,0
2807.20,23.09,33,0
2813.66,23.09,34,0
2820.12,23.09,33,0
2826.58,23.08,33,0
2833.03,23.08,33,0
2839.49,23.09,33,0
2845.95,23.08,33,0
2852.40,23.08,33,0
2858.86,23.08,33,0
2865.32,23.08,33,0
2871.78,23.07,33,0
2878.24,23.08,33,0
2884.69,23.08,33,0
2891.15,23.07,32,0
2897.61,23.07,32,0
2904.06,23.08,33,0
2910.52,23.07,33,0
2916.98,23.07,33,0
2923.43,23.08,33,0
2929.89,23.08,33,0
2936.35,23.07,33,0
2942.80,23.08,33,0
2949.26,23.07,33,0
2955.72,23.05,33,0
2962.17,23.05,33,0
2968.63,23.06,33,0
2975.09,23.06,33,0
2981.55,23.06,33,0
2988.01,23.05,33,0
2994.46,23.05,33,0
3000.93,23.06,33,0
3007.38,23.05,33,0
3013.84,23.05,33,0
3020.30,23.04,33,0
3026.76,23.05,33,0
3033.22,23.05,33,0
3039.67,23.05,33,0
3046.13,23.05,33,0
3052.59,23.05,33,0
3059.04,23.04,33,0
3065.50,23.05,33,0
3071.96,23.04,33,0
3078.42,23.04,33,0
3084.87,23.04,33,0
3091.33,23.04,32,0
3097.80,23.03,33,0
3104.25,23.03,33,0
3110.71,23.03,33,0
3117.17,23.02,32,0
3123.63,23.01,33,0
3130.09,23.02,33,0
3136.55,23.01,33,0
3143.00,23,33,0
3149.46,23.01,33,0
3155.92,23,32,0
3162.38,23,33,0
3168.83,23.01,33,0
3175.29,23.02,33,0
3181.75,23.01,33,0
3188.21,23.01,32,0
3194.67,23.01,32,0
3201.13,23.02,33,0
3207.58,23,33,0
3214.04,23,33,0
3220.50,23,33,0
3226.96,23,33,0
3233.42,23.01,33,0
3239.87,23,33,0
3246.33,23,33,0
3252.78,23,33,0
3259.24,23,32,0
3265.70,23,33,0
3272.15,22.99,33,0
3278.61,23,33,0
3285.07,23,33,0
3291.52,23,33,0
3297.98,22.99,33,0
3304.44,22.98,32,0
3310.90,22.98,32,0
3317.36,22.98,32,0
3323.82,22.98,32,0
3330.28,22.98,32,0
3336.73,22.97,32,0
3343.20,22.98,33,0
3349.65,22.97,33,0
3356.11,22.97,33,0
3362.57,22.97,33,0
3369.03,22.98,33,0
3375.49,22.98,33,0
3381.95,22.98,33,0
3388.40,22.98,33,0
3394.86,22.98,33,0
3401.32,22.98,33,0
3407.78,22.97,32,0
3414.24,22.98,32,0
3420.69,22.97,32,0
3427.16,22.98,33,0
3433.61,22.98,33,0
3440.07,22.97,33,0
3446.53,22.97,33,0
3452.99,22.97,33,0
3459.45,22.97,33,0
3465.91,22.97,32,0
3472.36,22.96,33,0
3478.82,22.96,33,0
3485.28,22.97,33,0
3491.73,22.97,33,0
3498.19,22.97,33,0
3504.65,22.97,33,0
3511.11,22.97,33,0
3517.56,22.97,33,0
3524.02,22.96,33,0
3530.48,22.95,33,0
3536.94,22.95,33,0
3543.39,22.95,33,0
3549.85,22.95,33,0
3556.30,22.95,33,0
3562.76,22.94,33,0
3569.22,22.94,33,0
3575.67,22.93,33,0
3582.13,22.94,33,0
3588.59,22.93,33,0
3595.04,22.93,33,0
3601.50,22.93,33,0
3607.95,22.93,33,0
3614.41,22.93,33,0
3620.87,22.93,33,0
3627.32,22.92,33,0
3633.78,22.92,33,0
3640.24,22.92,33,0
3646.69,22.92,33,0
3653.15,22.91,33,0
3659.61,22.91,33,0
3666.07,22.91,33,0
3672.52,22.92,33,0
3678.98,22.91,32,0
3685.44,22.92,33,0
3691.89,22.92,33,0
3698.35,22.9,32,0
3704.80,22.91,33,0
3711.26,22.91,33,0
3717.72,22.91,33,0
3724.18,22.91,33,0
3730.63,22.91,33,0
3737.09,22.92,33,0
3743.55,22.93,33,0
3750.00,22.94,33,0
3756.46,22.93,33,0
3762.92,22.93,33,0
3769.38,22.94,33,0
3775.83,22.94,33,0
3782.29,22.94,33,0
3788.75,22.94,33,0
3795.21,22.94,32,0
3801.67,22.93,32,0
3808.12,22.94,32,0
3814.58,22.94,32,0
3821.04,22.93,32,0
3827.50,22.92,32,0
3833.96,22.93,32,0
3840.41,22.93,32,0
3846.87,22.92,32,0
3853.33,22.93,33,0
3859.79,22.92,32,0
3866.24,22.93,33,0
3872.70,22.93,33,0
3879.16,22.93,33,0
3885.61,22.93,33,0
3892.07,22.94,33,0
3898.52,22.92,33,0
3904.98,22.92,33,0
3911.44,22.92,33,0
3917.89,22.92,33,0
3924.35,22.92,33,0
3930.81,22.92,33,0
3937.26,22.92,33,0
3943.72,22.93,33,0
3950.18,22.93,33,0
3956.64,22.92,33,0
3963.09,22.92,33,0
3969.55,22.92,33,0
3976.01,22.92,33,0
3982.46,22.92,33,0
3988.92,22.91,33,0
3995.37,22.9,33,0
4001.83,22.9,33,0
4008.29,22.9,33,0
4014.74,22.9,32,0
4021.20,22.9,32,0
4027.66,22.89,33,0
4034.12,22.89,33,0
4040.57,22.89,33,0
4047.03,22.89,33,0
4053.49,22.89,33,0
4059.94,22.89,33,0
4066.40,22.88,33,0
4072.86,22.88,33,0
4079.31,22.88,33,0
4085.77,22.89,33,0
4092.23,22.88,33,0
4098.68,22.88,32,0
4105.14,22.88,32,0
4111.60,22.87,33,0
4118.05,22.88,33,0
4124.51,22.88,33,0
4131.09,22.88,32,0
4137.54,22.88,32,0
4144.00,22.88,33,0
4150.46,22.88,33,0
4156.91,22.88,33,0
4163.37,22.88,33,0
4169.82,22.88,33,0
4176.28,22.88,32,0
4182.73,22.88,33,0
4189.19,22.88,33,0
4195.65,22.88,33,0
4202.10,22.88,33,0
4208.56,22.88,33,0
4215.02,22.88,33,0
4221.47,22.87,33,0
4227.93,22.88,33,0
4234.39,22.88,33,0
4240.85,22.87,33,0
4247.30,22.87,33,0
4253.76,22.88,33,0
4260.22,22.87,33,0
4266.67,22.87,33,0
4273.13,22.88,33,0
4279.59,22.88,33,0
4286.04,22.88,33,0
4292.50,22.88,33,0
4298.96,22.88,33,0
4305.41,22.87,32,0
4311.87,22.86,32,0
4318.32,22.86,32,0
4324.78,22.87,33,0
4331.24,22.85,33,0
4337.69,22.85,33,0
4344.15,22.86,33,0
4350.61,22.86,33,0
4357.07,22.86,33,0
4363.53,22.86,33,0
4369.98,22.85,33,0
4376.44,22.86,33,0
4382.90,22.86,33,0
4389.35,22.85,33,0
4395.81,22.84,33,0
4402.27,22.84,33,0
4408.72,22.84,33,0
4415.18,22.84,33,0
4421.64,22.83,33,0
4428.09,22.83,33,0
4434.55,22.83,33,0
4441.01,22.82,33,0
4447.46,22.83,33,0
4453.92,22.83,33,0
4460.38,22.82,33,0
4466.83,22.83,33,0
4473.28,22.83,33,0
4479.74,22.83,33,0
4486.19,22.83,32,0
4492.65,22.84,32,0
4499.10,22.83,33,0
4505.56,22.84,33,0
4512.02,22.85,33,0
4518.47,22.86,33,0
4524.93,22.86,33,0
4531.38,22.87,33,0
4537.84,22.88,33,0
4544.29,22.88,33,0
4550.75,22.88,33,0
4557.21,22.88,33,0
4563.66,22.88,33,0
4570.12,22.88,33,0
4576.57,22.88,33,0
4583.03,22.87,33,0
4589.48,22.87,33,0
4595.94,22.87,33,0
4602.40,22.87,32,0
4608.85,22.86,32,0
4615.31,22.87,32,0
4621.76,22.87,33,0
4628.22,22.85,33,0
4634.68,22.85,33,0
4641.13,22.84,32,0
4647.59,22.86,33,0
4654.04,22.86,33,0
4660.50,22.85,33,0
4666.96,22.85,33,0
4673.41,22.86,33,0
4679.87,22.85,33,0
4686.33,22.85,33,0
4692.78,22.85,33,0
4699.24,22.85,33,0
4705.69,22.85,33,0
4712.15,22.85,33,0
4718.60,22.85,33,0
4725.06,22.86,33,0
4731.52,22.87,33,0
4737.97,22.88,33,0
4744.43,22.87,33,0
4750.88,22.87,33,0
4757.34,22.87,33,0
4763.80,22.87,33,0
4770.25,22.87,33,0
4776.71,22.87,33,0
4783.17,22.85,33,0
4789.62,22.85,33,0
4796.08,22.85,32,0
4802.53,22.84,32,0
4808.99,22.85,33,0
4815.45,22.85,33,0
4821.90,22.85,33,0
4828.36,22.85,33,0
4834.82,22.85,33,0
